Date,Equipment_ID,Equipment_Type,Department,Available_Hours,Actual_Operating_Hours,Utilization_Rate,Number_of_Procedures,Daily_Operating_Cost,Maintenance_Cost,Procedure_Revenue,Day_of_Week,Month,Is_Weekend
2024-06-04,CT_B02,CT Scanner,Radiology,20,17.9,0.895,52,6801.49,0.0,45336.67,Tuesday,June,False
2024-06-04,XRAY_C03,X-Ray Machine,Radiology,12,6.08,0.507,14,729.68,215.71,2211.65,Tuesday,June,False
2024-06-04,US_A04,Ultrasound,Radiology,10,7.73,0.773,20,657.1,0.0,3918.67,Tuesday,June,False
2024-06-04,MAMMO_B05,Mammography Unit,Women's Health,8,6.85,0.857,17,1027.87,0.0,3986.65,Tuesday,June,False
2024-06-04,MRI_C06,MRI Scanner,Radiology,16,9.88,0.618,40,4448.18,0.0,50592.12,Tuesday,June,False
2024-06-04,CT_A07,CT Scanner,Radiology,20,17.92,0.896,57,6807.79,0.0,55487.22,Tuesday,June,False
2024-06-04,XRAY_B08,X-Ray Machine,Radiology,12,5.51,0.459,16,661.62,0.0,2343.18,Tuesday,June,False
2024-06-04,US_C09,Ultrasound,Radiology,10,4.0,0.4,12,340.0,0.0,2333.78,Tuesday,June,False
2024-06-04,MAMMO_A10,Mammography Unit,Women's Health,8,2.07,0.259,5,310.67,0.0,1258.66,Tuesday,June,False
2024-06-04,MRI_B11,MRI Scanner,Radiology,16,13.88,0.867,28,6244.59,0.0,30587.2,Tuesday,June,False
2024-06-04,CT_C12,CT Scanner,Radiology,20,9.73,0.486,26,3695.55,0.0,19266.16,Tuesday,June,False
2024-06-05,MRI_A01,MRI Scanner,Radiology,16,11.22,0.701,21,5047.34,0.0,21658.69,Wednesday,June,False
2024-06-05,CT_B02,CT Scanner,Radiology,20,17.39,0.869,32,6608.09,0.0,28886.82,Wednesday,June,False
2024-06-05,XRAY_C03,X-Ray Machine,Radiology,12,6.83,0.569,18,819.1,0.0,2742.98,Wednesday,June,False
2024-06-05,US_A04,Ultrasound,Radiology,10,5.89,0.589,15,500.38,0.0,2485.41,Wednesday,June,False
2024-06-05,MAMMO_B05,Mammography Unit,Women's Health,8,4.95,0.618,14,741.88,0.0,3698.17,Wednesday,June,False
2024-06-05,MRI_C06,MRI Scanner,Radiology,16,11.7,0.731,24,5266.09,0.0,31514.14,Wednesday,June,False
2024-06-05,CT_A07,CT Scanner,Radiology,20,19.97,0.998,47,7588.31,0.0,44814.85,Wednesday,June,False
2024-06-05,XRAY_B08,X-Ray Machine,Radiology,12,5.81,0.484,11,697.63,0.0,1475.64,Wednesday,June,False
2024-06-05,US_C09,Ultrasound,Radiology,10,5.54,0.554,15,471.28,158.94,3161.26,Wednesday,June,False
2024-06-05,MAMMO_A10,Mammography Unit,Women's Health,8,4.4,0.55,10,659.51,0.0,2348.58,Wednesday,June,False
2024-06-05,MRI_B11,MRI Scanner,Radiology,16,11.92,0.745,22,5365.39,0.0,23359.56,Wednesday,June,False
2024-06-05,CT_C12,CT Scanner,Radiology,20,14.58,0.729,39,5540.71,0.0,33621.04,Wednesday,June,False
2024-06-06,MRI_A01,MRI Scanner,Radiology,16,13.49,0.843,40,6071.05,0.0,46531.42,Thursday,June,False
2024-06-06,CT_B02,CT Scanner,Radiology,20,20.0,1.0,38,7600.0,195.23,40117.7,Thursday,June,False
2024-06-06,XRAY_C03,X-Ray Machine,Radiology,12,2.95,0.246,7,353.94,0.0,1124.01,Thursday,June,False
2024-06-06,US_A04,Ultrasound,Radiology,10,7.56,0.756,17,642.41,231.13,3285.14,Thursday,June,False
2024-06-06,MAMMO_B05,Mammography Unit,Women's Health,8,3.8,0.475,11,569.42,0.0,2876.8,Thursday,June,False
2024-06-06,MRI_C06,MRI Scanner,Radiology,16,12.05,0.753,16,5424.31,147.04,18239.5,Thursday,June,False
2024-06-06,CT_A07,CT Scanner,Radiology,20,15.76,0.788,56,5989.3,0.0,53209.82,Thursday,June,False
2024-06-06,XRAY_B08,X-Ray Machine,Radiology,12,7.61,0.634,19,913.09,0.0,2424.37,Thursday,June,False
2024-06-06,US_C09,Ultrasound,Radiology,10,8.21,0.821,20,697.46,0.0,3651.75,Thursday,June,False
2024-06-06,MAMMO_A10,Mammography Unit,Women's Health,8,4.68,0.585,8,701.55,0.0,2157.62,Thursday,June,False
2024-06-06,MRI_B11,MRI Scanner,Radiology,16,16.0,1.0,59,7200.0,246.19,81275.05,Thursday,June,False
2024-06-06,CT_C12,CT Scanner,Radiology,20,16.68,0.834,30,6337.68,0.0,20576.71,Thursday,June,False
2024-06-07,MRI_A01,MRI Scanner,Radiology,16,13.61,0.851,40,6123.65,0.0,40387.94,Friday,June,False
2024-06-07,CT_B02,CT Scanner,Radiology,20,15.69,0.785,40,5962.94,0.0,39657.37,Friday,June,False
2024-06-07,XRAY_C03,X-Ray Machine,Radiology,12,6.93,0.577,12,831.44,0.0,1431.09,Friday,June,False
2024-06-07,US_A04,Ultrasound,Radiology,10,5.0,0.5,13,425.0,0.0,2487.82,Friday,June,False
2024-06-07,MAMMO_B05,Mammography Unit,Women's Health,8,1.41,0.176,3,211.18,184.45,747.53,Friday,June,False
2024-06-07,MRI_C06,MRI Scanner,Radiology,16,10.76,0.672,34,4841.25,0.0,46168.82,Friday,June,False
2024-06-07,CT_A07,CT Scanner,Radiology,20,17.03,0.851,34,6470.82,0.0,34222.49,Friday,June,False
2024-06-07,XRAY_B08,X-Ray Machine,Radiology,12,8.47,0.706,22,1016.05,0.0,3145.76,Friday,June,False
2024-06-07,US_C09,Ultrasound,Radiology,10,4.56,0.456,8,387.52,0.0,1598.45,Friday,June,False
2024-06-07,MAMMO_A10,Mammography Unit,Women's Health,8,6.39,0.798,14,958.0,259.66,2963.56,Friday,June,False
2024-06-07,MRI_B11,MRI Scanner,Radiology,16,9.29,0.581,27,4181.12,243.64,30051.31,Friday,June,False
2024-06-07,CT_C12,CT Scanner,Radiology,20,14.85,0.743,28,5643.26,207.65,24296.82,Friday,June,False
2024-06-08,MRI_A01,MRI Scanner,Radiology,16,3.62,0.227,11,1630.8,0.0,12429.49,Saturday,June,True
2024-06-08,CT_B02,CT Scanner,Radiology,20,7.16,0.358,15,2722.08,0.0,12508.01,Saturday,June,True
2024-06-08,XRAY_C03,X-Ray Machine,Radiology,12,1.91,0.159,2,229.33,0.0,299.08,Saturday,June,True
2024-06-08,US_A04,Ultrasound,Radiology,10,2.64,0.264,6,224.0,0.0,1342.71,Saturday,June,True
2024-06-08,MAMMO_B05,Mammography Unit,Women's Health,8,2.35,0.293,5,352.06,0.0,1420.54,Saturday,June,True
2024-06-08,MRI_C06,MRI Scanner,Radiology,16,5.65,0.353,17,2544.59,0.0,21208.59,Saturday,June,True
2024-06-08,CT_A07,CT Scanner,Radiology,20,6.96,0.348,14,2645.92,0.0,13366.01,Saturday,June,True
2024-06-08,XRAY_B08,X-Ray Machine,Radiology,12,2.97,0.247,6,356.32,0.0,758.43,Saturday,June,True
2024-06-08,US_C09,Ultrasound,Radiology,10,2.13,0.213,6,180.74,212.74,1069.81,Saturday,June,True
2024-06-08,MAMMO_A10,Mammography Unit,Women's Health,8,1.69,0.211,3,253.1,0.0,773.81,Saturday,June,True
2024-06-08,MRI_B11,MRI Scanner,Radiology,16,3.94,0.246,8,1772.21,0.0,9557.75,Saturday,June,True
2024-06-08,CT_C12,CT Scanner,Radiology,20,6.47,0.324,16,2459.78,0.0,13798.79,Saturday,June,True
2024-06-09,MRI_A01,MRI Scanner,Radiology,16,4.02,0.252,9,1811.09,0.0,11985.22,Sunday,June,True
2024-06-09,CT_B02,CT Scanner,Radiology,20,7.44,0.372,27,2828.21,0.0,26328.63,Sunday,June,True
2024-06-09,XRAY_C03,X-Ray Machine,Radiology,12,2.43,0.202,5,291.22,0.0,758.16,Sunday,June,True
2024-06-09,US_A04,Ultrasound,Radiology,10,1.82,0.182,5,154.29,0.0,1009.12,Sunday,June,True
2024-06-09,MAMMO_B05,Mammography Unit,Women's Health,8,2.63,0.328,7,393.77,0.0,1599.41,Sunday,June,True
2024-06-09,MRI_C06,MRI Scanner,Radiology,16,3.95,0.247,11,1776.45,0.0,11920.85,Sunday,June,True
2024-06-09,CT_A07,CT Scanner,Radiology,20,8.58,0.429,19,3259.62,0.0,16525.81,Sunday,June,True
2024-06-09,XRAY_B08,X-Ray Machine,Radiology,12,2.15,0.179,6,258.15,205.39,713.85,Sunday,June,True
2024-06-09,US_C09,Ultrasound,Radiology,10,2.86,0.286,6,242.86,0.0,1200.93,Sunday,June,True
2024-06-09,MAMMO_A10,Mammography Unit,Women's Health,8,2.06,0.258,6,309.0,0.0,1350.42,Sunday,June,True
2024-06-09,MRI_B11,MRI Scanner,Radiology,16,3.78,0.236,11,1702.5,0.0,12692.47,Sunday,June,True
2024-06-09,CT_C12,CT Scanner,Radiology,20,4.83,0.241,9,1835.11,0.0,9331.16,Sunday,June,True
2024-06-10,MRI_A01,MRI Scanner,Radiology,16,6.87,0.43,19,3093.34,0.0,20885.88,Monday,June,False
2024-06-10,CT_B02,CT Scanner,Radiology,20,18.37,0.919,51,6980.78,0.0,49999.73,Monday,June,False
2024-06-10,XRAY_C03,X-Ray Machine,Radiology,12,9.19,0.766,18,1102.38,175.8,2146.28,Monday,June,False
2024-06-10,US_A04,Ultrasound,Radiology,10,5.91,0.591,10,502.21,0.0,2046.85,Monday,June,False
2024-06-10,MAMMO_B05,Mammography Unit,Women's Health,8,3.46,0.432,7,518.76,0.0,1487.52,Monday,June,False
2024-06-10,MRI_C06,MRI Scanner,Radiology,16,11.99,0.749,25,5393.47,0.0,28402.1,Monday,June,False
2024-06-10,CT_A07,CT Scanner,Radiology,20,16.48,0.824,53,6263.82,0.0,44641.73,Monday,June,False
2024-06-10,XRAY_B08,X-Ray Machine,Radiology,12,8.7,0.725,19,1044.39,173.6,2966.76,Monday,June,False
2024-06-10,US_C09,Ultrasound,Radiology,10,6.04,0.604,19,513.81,0.0,3739.15,Monday,June,False
2024-06-10,MAMMO_A10,Mammography Unit,Women's Health,8,7.37,0.922,21,1105.89,251.58,4510.32,Monday,June,False
2024-06-10,MRI_B11,MRI Scanner,Radiology,16,13.07,0.817,38,5880.49,0.0,50225.0,Monday,June,False
2024-06-10,CT_C12,CT Scanner,Radiology,20,18.56,0.928,44,7054.5,227.32,45840.47,Monday,June,False
2024-06-11,MRI_A01,MRI Scanner,Radiology,16,11.89,0.743,25,5348.38,0.0,27367.15,Tuesday,June,False
2024-06-11,CT_B02,CT Scanner,Radiology,20,18.81,0.94,48,7147.09,187.63,44639.56,Tuesday,June,False
2024-06-11,XRAY_C03,X-Ray Machine,Radiology,12,10.61,0.884,30,1272.74,0.0,4747.24,Tuesday,June,False
2024-06-11,US_A04,Ultrasound,Radiology,10,5.94,0.594,11,505.24,0.0,2088.82,Tuesday,June,False
2024-06-11,MAMMO_B05,Mammography Unit,Women's Health,8,4.52,0.566,14,678.71,0.0,2958.8,Tuesday,June,False
2024-06-11,MRI_C06,MRI Scanner,Radiology,16,15.18,0.949,49,6830.12,0.0,53722.87,Tuesday,June,False
2024-06-11,CT_A07,CT Scanner,Radiology,20,20.0,1.0,52,7600.0,200.55,39866.83,Tuesday,June,False
2024-06-11,XRAY_B08,X-Ray Machine,Radiology,12,7.06,0.588,17,846.66,0.0,3241.13,Tuesday,June,False
2024-06-11,US_C09,Ultrasound,Radiology,10,7.83,0.783,20,665.7,0.0,4246.07,Tuesday,June,False
2024-06-11,MAMMO_A10,Mammography Unit,Women's Health,8,4.25,0.531,10,636.82,0.0,2854.76,Tuesday,June,False
2024-06-11,MRI_B11,MRI Scanner,Radiology,16,12.7,0.794,36,5716.82,0.0,49213.1,Tuesday,June,False
2024-06-11,CT_C12,CT Scanner,Radiology,20,14.6,0.73,37,5546.52,0.0,35997.39,Tuesday,June,False
2024-06-12,MRI_A01,MRI Scanner,Radiology,16,10.26,0.641,25,4617.15,0.0,30376.65,Wednesday,June,False
2024-06-12,CT_B02,CT Scanner,Radiology,20,11.82,0.591,25,4491.59,0.0,25457.01,Wednesday,June,False
2024-06-12,XRAY_C03,X-Ray Machine,Radiology,12,9.34,0.778,18,1120.88,0.0,2863.97,Wednesday,June,False
2024-06-12,US_A04,Ultrasound,Radiology,10,6.81,0.681,21,578.47,0.0,4491.41,Wednesday,June,False
2024-06-12,MAMMO_B05,Mammography Unit,Women's Health,8,6.67,0.833,19,999.97,0.0,4652.93,Wednesday,June,False
2024-06-12,MRI_C06,MRI Scanner,Radiology,16,13.97,0.873,28,6286.6,0.0,37094.59,Wednesday,June,False
2024-06-12,CT_A07,CT Scanner,Radiology,20,14.55,0.728,34,5530.79,0.0,27723.55,Wednesday,June,False
2024-06-12,XRAY_B08,X-Ray Machine,Radiology,12,10.41,0.867,16,1249.18,0.0,2446.42,Wednesday,June,False
2024-06-12,US_C09,Ultrasound,Radiology,10,7.1,0.71,18,603.12,0.0,3370.39,Wednesday,June,False
2024-06-12,MAMMO_A10,Mammography Unit,Women's Health,8,3.48,0.435,8,522.35,0.0,1814.98,Wednesday,June,False
2024-06-12,MRI_B11,MRI Scanner,Radiology,16,10.92,0.682,27,4913.78,0.0,36267.22,Wednesday,June,False
2024-06-12,CT_C12,CT Scanner,Radiology,20,18.46,0.923,55,7013.43,132.98,47916.86,Wednesday,June,False
2024-06-13,MRI_A01,MRI Scanner,Radiology,16,12.35,0.772,19,5555.85,0.0,23830.78,Thursday,June,False
2024-06-13,CT_B02,CT Scanner,Radiology,20,13.82,0.691,44,5252.86,0.0,36343.55,Thursday,June,False
2024-06-13,XRAY_C03,X-Ray Machine,Radiology,12,11.34,0.945,17,1360.9,0.0,2733.89,Thursday,June,False
2024-06-13,US_A04,Ultrasound,Radiology,10,7.51,0.751,16,638.46,0.0,3360.9,Thursday,June,False
2024-06-13,MAMMO_B05,Mammography Unit,Women's Health,8,4.08,0.51,10,612.31,0.0,2744.09,Thursday,June,False
2024-06-13,MRI_C06,MRI Scanner,Radiology,16,14.23,0.89,37,6405.34,0.0,42011.39,Thursday,June,False
2024-06-13,CT_A07,CT Scanner,Radiology,20,16.86,0.843,40,6406.34,240.95,36412.49,Thursday,June,False
2024-06-13,XRAY_B08,X-Ray Machine,Radiology,12,10.15,0.845,23,1217.49,232.1,3356.76,Thursday,June,False
2024-06-13,US_C09,Ultrasound,Radiology,10,7.35,0.735,15,624.61,0.0,2495.73,Thursday,June,False
2024-06-13,MAMMO_A10,Mammography Unit,Women's Health,8,4.0,0.5,10,600.04,0.0,2746.52,Thursday,June,False
2024-06-13,MRI_B11,MRI Scanner,Radiology,16,9.86,0.616,24,4437.13,0.0,28167.28,Thursday,June,False
2024-06-13,CT_C12,CT Scanner,Radiology,20,16.23,0.812,40,6168.18,0.0,32463.04,Thursday,June,False
2024-06-14,MRI_A01,MRI Scanner,Radiology,16,12.86,0.804,35,5789.04,0.0,36691.7,Friday,June,False
2024-06-14,CT_B02,CT Scanner,Radiology,20,19.32,0.966,40,7342.84,0.0,31741.86,Friday,June,False
2024-06-14,XRAY_C03,X-Ray Machine,Radiology,12,1.64,0.137,4,197.27,0.0,538.24,Friday,June,False
2024-06-14,US_A04,Ultrasound,Radiology,10,9.52,0.952,20,809.22,0.0,3795.37,Friday,June,False
2024-06-14,MAMMO_B05,Mammography Unit,Women's Health,8,6.18,0.772,17,926.44,0.0,4453.38,Friday,June,False
2024-06-14,MRI_C06,MRI Scanner,Radiology,16,8.53,0.533,18,3839.51,0.0,27461.42,Friday,June,False
2024-06-14,CT_A07,CT Scanner,Radiology,20,20.0,1.0,46,7600.0,0.0,42630.55,Friday,June,False
2024-06-14,XRAY_B08,X-Ray Machine,Radiology,12,6.8,0.566,16,815.52,0.0,2234.71,Friday,June,False
2024-06-14,US_C09,Ultrasound,Radiology,10,9.06,0.906,22,769.84,0.0,3777.06,Friday,June,False
2024-06-14,MAMMO_A10,Mammography Unit,Women's Health,8,6.88,0.86,11,1032.24,0.0,2993.69,Friday,June,False
2024-06-14,MRI_B11,MRI Scanner,Radiology,16,12.4,0.775,37,5579.97,0.0,43478.33,Friday,June,False
2024-06-14,CT_C12,CT Scanner,Radiology,20,20.0,1.0,46,7600.0,0.0,33080.5,Friday,June,False
2024-06-15,MRI_A01,MRI Scanner,Radiology,16,3.51,0.22,7,1581.07,0.0,7560.29,Saturday,June,True
2024-06-15,CT_B02,CT Scanner,Radiology,20,6.3,0.315,14,2395.85,0.0,15631.71,Saturday,June,True
2024-06-15,XRAY_C03,X-Ray Machine,Radiology,12,3.19,0.266,7,383.27,0.0,1096.83,Saturday,June,True
2024-06-15,US_A04,Ultrasound,Radiology,10,2.99,0.299,7,254.31,0.0,1422.86,Saturday,June,True
2024-06-15,MAMMO_B05,Mammography Unit,Women's Health,8,1.7,0.213,4,255.56,181.54,975.97,Saturday,June,True
2024-06-15,MRI_C06,MRI Scanner,Radiology,16,4.08,0.255,9,1836.44,165.54,11305.11,Saturday,June,True
2024-06-15,CT_A07,CT Scanner,Radiology,20,8.06,0.403,24,3062.11,214.96,23203.68,Saturday,June,True
2024-06-15,XRAY_B08,X-Ray Machine,Radiology,12,3.78,0.315,8,453.21,0.0,1091.25,Saturday,June,True
2024-06-15,US_C09,Ultrasound,Radiology,10,2.89,0.289,7,245.72,0.0,1192.16,Saturday,June,True
2024-06-15,MAMMO_A10,Mammography Unit,Women's Health,8,1.07,0.133,2,159.89,191.27,568.01,Saturday,June,True
2024-06-15,MRI_B11,MRI Scanner,Radiology,16,4.62,0.289,13,2078.05,0.0,11389.06,Saturday,June,True
2024-06-15,CT_C12,CT Scanner,Radiology,20,5.67,0.283,14,2154.02,0.0,14530.53,Saturday,June,True
2024-06-16,MRI_A01,MRI Scanner,Radiology,16,3.41,0.213,9,1536.22,265.74,12005.43,Sunday,June,True
2024-06-16,CT_B02,CT Scanner,Radiology,20,6.82,0.341,22,2592.56,0.0,16997.26,Sunday,June,True
2024-06-16,XRAY_C03,X-Ray Machine,Radiology,12,3.96,0.33,9,475.79,130.51,1358.09,Sunday,June,True
2024-06-16,US_A04,Ultrasound,Radiology,10,3.01,0.301,10,255.64,0.0,2144.26,Sunday,June,True
2024-06-16,MAMMO_B05,Mammography Unit,Women's Health,8,1.98,0.247,4,296.77,0.0,1149.18,Sunday,June,True
2024-06-16,MRI_C06,MRI Scanner,Radiology,16,4.34,0.271,9,1951.48,0.0,10047.19,Sunday,June,True
2024-06-16,CT_A07,CT Scanner,Radiology,20,7.79,0.389,17,2959.84,0.0,17348.33,Sunday,June,True
2024-06-16,XRAY_B08,X-Ray Machine,Radiology,12,1.6,0.133,3,191.9,0.0,486.25,Sunday,June,True
2024-06-16,US_C09,Ultrasound,Radiology,10,2.85,0.285,7,242.35,0.0,1576.94,Sunday,June,True
2024-06-16,MAMMO_A10,Mammography Unit,Women's Health,8,1.27,0.159,2,191.04,0.0,457.67,Sunday,June,True
2024-06-16,MRI_B11,MRI Scanner,Radiology,16,3.91,0.244,8,1758.7,0.0,8723.11,Sunday,June,True
2024-06-16,CT_C12,CT Scanner,Radiology,20,6.78,0.339,14,2577.53,0.0,12879.18,Sunday,June,True
2024-06-17,MRI_A01,MRI Scanner,Radiology,16,12.78,0.799,35,5750.74,198.56,47586.67,Monday,June,False
2024-06-17,CT_B02,CT Scanner,Radiology,20,17.76,0.888,54,6750.26,0.0,45161.84,Monday,June,False
2024-06-17,XRAY_C03,X-Ray Machine,Radiology,12,12.0,1.0,31,1440.0,0.0,4261.67,Monday,June,False
2024-06-17,US_A04,Ultrasound,Radiology,10,6.23,0.623,15,529.16,0.0,2948.29,Monday,June,False
2024-06-17,MAMMO_B05,Mammography Unit,Women's Health,8,5.94,0.743,18,891.54,0.0,4756.72,Monday,June,False
2024-06-17,MRI_C06,MRI Scanner,Radiology,16,14.76,0.923,37,6644.2,0.0,43121.0,Monday,June,False
2024-06-17,CT_A07,CT Scanner,Radiology,20,18.03,0.902,44,6853.09,0.0,39378.83,Monday,June,False
2024-06-17,XRAY_B08,X-Ray Machine,Radiology,12,4.69,0.391,10,562.39,0.0,1818.15,Monday,June,False
2024-06-17,US_C09,Ultrasound,Radiology,10,8.56,0.856,11,727.99,0.0,2075.64,Monday,June,False
2024-06-17,MAMMO_A10,Mammography Unit,Women's Health,8,4.45,0.556,8,667.3,0.0,1372.3,Monday,June,False
2024-06-17,MRI_B11,MRI Scanner,Radiology,16,11.67,0.729,22,5252.05,0.0,26558.15,Monday,June,False
2024-06-17,CT_C12,CT Scanner,Radiology,20,15.32,0.766,33,5820.53,179.25,34160.8,Monday,June,False
2024-06-18,MRI_A01,MRI Scanner,Radiology,16,15.39,0.962,44,6924.27,0.0,40453.1,Tuesday,June,False
2024-06-18,CT_B02,CT Scanner,Radiology,20,15.52,0.776,50,5898.8,0.0,39083.52,Tuesday,June,False
2024-06-18,XRAY_C03,X-Ray Machine,Radiology,12,7.36,0.614,17,883.55,0.0,2483.59,Tuesday,June,False
2024-06-18,US_A04,Ultrasound,Radiology,10,7.59,0.759,19,645.4,0.0,3932.71,Tuesday,June,False
2024-06-18,MAMMO_B05,Mammography Unit,Women's Health,8,3.79,0.474,8,568.99,0.0,1893.73,Tuesday,June,False
2024-06-18,MRI_C06,MRI Scanner,Radiology,16,9.85,0.616,20,4432.86,0.0,22856.45,Tuesday,June,False
2024-06-18,CT_A07,CT Scanner,Radiology,20,15.71,0.785,42,5969.36,211.25,38031.19,Tuesday,June,False
2024-06-18,XRAY_B08,X-Ray Machine,Radiology,12,6.12,0.51,14,734.07,0.0,2122.11,Tuesday,June,False
2024-06-18,US_C09,Ultrasound,Radiology,10,7.24,0.724,12,615.48,0.0,2638.97,Tuesday,June,False
2024-06-18,MAMMO_A10,Mammography Unit,Women's Health,8,5.23,0.654,11,784.94,0.0,2759.44,Tuesday,June,False
2024-06-18,MRI_B11,MRI Scanner,Radiology,16,11.13,0.696,33,5008.5,0.0,42271.79,Tuesday,June,False
2024-06-18,CT_C12,CT Scanner,Radiology,20,17.22,0.861,28,6542.8,0.0,24991.6,Tuesday,June,False
2024-06-19,MRI_A01,MRI Scanner,Radiology,16,14.73,0.92,39,6627.09,0.0,53044.19,Wednesday,June,False
2024-06-19,CT_B02,CT Scanner,Radiology,20,19.34,0.967,43,7348.4,0.0,33054.61,Wednesday,June,False
2024-06-19,XRAY_C03,X-Ray Machine,Radiology,12,8.31,0.692,12,996.95,0.0,1751.92,Wednesday,June,False
2024-06-19,US_A04,Ultrasound,Radiology,10,8.06,0.806,19,684.82,202.09,4801.93,Wednesday,June,False
2024-06-19,MAMMO_B05,Mammography Unit,Women's Health,8,6.65,0.831,20,996.84,0.0,4981.56,Wednesday,June,False
2024-06-19,MRI_C06,MRI Scanner,Radiology,16,10.6,0.662,17,4768.96,0.0,18628.06,Wednesday,June,False
2024-06-19,CT_A07,CT Scanner,Radiology,20,14.22,0.711,21,5404.44,0.0,23290.97,Wednesday,June,False
2024-06-19,XRAY_B08,X-Ray Machine,Radiology,12,7.0,0.583,15,839.82,0.0,2489.12,Wednesday,June,False
2024-06-19,US_C09,Ultrasound,Radiology,10,4.19,0.419,7,356.07,0.0,1375.85,Wednesday,June,False
2024-06-19,MAMMO_A10,Mammography Unit,Women's Health,8,3.3,0.413,8,495.08,159.6,1953.55,Wednesday,June,False
2024-06-19,MRI_B11,MRI Scanner,Radiology,16,12.03,0.752,36,5411.39,0.0,38101.4,Wednesday,June,False
2024-06-19,CT_C12,CT Scanner,Radiology,20,15.98,0.799,38,6072.46,0.0,37206.23,Wednesday,June,False
2024-06-20,MRI_A01,MRI Scanner,Radiology,16,9.73,0.608,23,4377.79,0.0,28376.14,Thursday,June,False
2024-06-20,CT_B02,CT Scanner,Radiology,20,17.24,0.862,41,6551.46,0.0,31253.27,Thursday,June,False
2024-06-20,XRAY_C03,X-Ray Machine,Radiology,12,7.54,0.628,15,904.26,0.0,2385.92,Thursday,June,False
2024-06-20,US_A04,Ultrasound,Radiology,10,6.21,0.621,10,527.79,0.0,2216.9,Thursday,June,False
2024-06-20,MAMMO_B05,Mammography Unit,Women's Health,8,4.76,0.595,13,713.95,283.23,2964.01,Thursday,June,False
2024-06-20,MRI_C06,MRI Scanner,Radiology,16,13.23,0.827,28,5952.67,0.0,36250.94,Thursday,June,False
2024-06-20,CT_A07,CT Scanner,Radiology,20,19.22,0.961,44,7304.75,144.56,40405.28,Thursday,June,False
2024-06-20,XRAY_B08,X-Ray Machine,Radiology,12,9.0,0.75,23,1079.88,0.0,3722.81,Thursday,June,False
2024-06-20,US_C09,Ultrasound,Radiology,10,6.96,0.696,11,592.0,0.0,2858.42,Thursday,June,False
2024-06-20,MAMMO_A10,Mammography Unit,Women's Health,8,3.74,0.467,9,560.32,0.0,2080.53,Thursday,June,False
2024-06-20,MRI_B11,MRI Scanner,Radiology,16,11.73,0.733,26,5277.32,263.19,33933.78,Thursday,June,False
2024-06-20,CT_C12,CT Scanner,Radiology,20,17.74,0.887,54,6741.23,0.0,46478.29,Thursday,June,False
2024-06-21,MRI_A01,MRI Scanner,Radiology,16,15.84,0.99,51,7128.11,0.0,61244.98,Friday,June,False
2024-06-21,CT_B02,CT Scanner,Radiology,20,19.21,0.96,48,7299.78,0.0,43169.58,Friday,June,False
2024-06-21,XRAY_C03,X-Ray Machine,Radiology,12,7.92,0.66,14,949.97,0.0,2243.24,Friday,June,False
2024-06-21,US_A04,Ultrasound,Radiology,10,8.05,0.805,16,683.99,0.0,3474.28,Friday,June,False
2024-06-21,MAMMO_B05,Mammography Unit,Women's Health,8,4.69,0.586,11,703.0,304.88,2914.26,Friday,June,False
2024-06-21,MRI_C06,MRI Scanner,Radiology,16,10.47,0.654,26,4710.42,0.0,38084.18,Friday,June,False
2024-06-21,CT_A07,CT Scanner,Radiology,20,17.19,0.86,9,6532.64,0.0,9101.83,Friday,June,False
2024-06-21,XRAY_B08,X-Ray Machine,Radiology,12,6.15,0.513,13,738.27,0.0,2069.39,Friday,June,False
2024-06-21,US_C09,Ultrasound,Radiology,10,4.5,0.45,8,382.92,0.0,1654.91,Friday,June,False
2024-06-21,MAMMO_A10,Mammography Unit,Women's Health,8,3.71,0.463,10,556.02,0.0,2373.34,Friday,June,False
2024-06-21,MRI_B11,MRI Scanner,Radiology,16,12.58,0.786,40,5659.06,0.0,38172.3,Friday,June,False
2024-06-21,CT_C12,CT Scanner,Radiology,20,20.0,1.0,38,7600.0,0.0,36062.62,Friday,June,False
2024-06-22,MRI_A01,MRI Scanner,Radiology,16,5.23,0.327,15,2354.16,176.01,17540.54,Saturday,June,True
2024-06-22,CT_B02,CT Scanner,Radiology,20,7.04,0.352,18,2674.57,0.0,15108.2,Saturday,June,True
2024-06-22,XRAY_C03,X-Ray Machine,Radiology,12,2.91,0.242,8,348.84,0.0,826.0,Saturday,June,True
2024-06-22,US_A04,Ultrasound,Radiology,10,2.83,0.283,8,240.83,0.0,1432.46,Saturday,June,True
2024-06-22,MAMMO_B05,Mammography Unit,Women's Health,8,2.51,0.313,5,375.75,0.0,1215.92,Saturday,June,True
2024-06-22,MRI_C06,MRI Scanner,Radiology,16,6.73,0.421,11,3028.44,0.0,12844.74,Saturday,June,True
2024-06-22,CT_A07,CT Scanner,Radiology,20,6.82,0.341,15,2591.29,0.0,14114.34,Saturday,June,True
2024-06-22,XRAY_B08,X-Ray Machine,Radiology,12,3.14,0.262,6,376.91,0.0,729.89,Saturday,June,True
2024-06-22,US_C09,Ultrasound,Radiology,10,2.87,0.287,9,244.25,0.0,1861.48,Saturday,June,True
2024-06-22,MAMMO_A10,Mammography Unit,Women's Health,8,2.17,0.272,5,325.84,0.0,1163.18,Saturday,June,True
2024-06-22,MRI_B11,MRI Scanner,Radiology,16,4.62,0.289,11,2078.27,0.0,11502.37,Saturday,June,True
